state,obs,raw_obs,action,episode,agent_idx
"Players: ((5, 1) facing (-1, 0) holding None, (3, 1) facing (1, 0) holding onion@(3, 1)), Objects: [], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 10",[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  6.  3.  0.  0.  0.  0.
  3.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  5. -1.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.
 -2.  5.  0.  0.  4.  3.  0.  0.  0.  0.  1.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  3. -1.  1.  1.  0.  0.  0.  0.  0.  0. -4. -1.  1.  0.
  0.  1.  2.  0.  3.  1.]",5,0,1
"Players: ((5, 1) facing (-1, 0) holding None, (3, 1) facing (1, 0) holding None), Objects: [onion@(4, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 11",[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.],"[ 0.  0.  0.  1.  0.  0.  0.  0. -2.  5.  0.  0.  4.  3.  0.  0.  0.  0.
  1.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  3. -1.  1.  1.  0.  0.
  0.  0.  0.  0. -4. -1.  1.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.
  0. -1.  0.  0.  6.  3.  0.  0.  0.  0.  3.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.  0.  0.  0.  0.  5. -1.  1.  0.
  1.  0. -2.  0.  5.  1.]",5,0,0
"Players: ((5, 1) facing (-1, 0) holding onion@(5, 1), (3, 1) facing (1, 0) holding None), Objects: [], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 12",[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.],"[ 0.  0.  1.  0.  0.  0.  0.  0.  0. -1.  0.  0.  6.  3.  0.  0.  0.  0.
  3.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  5. -1.  1.  0.  1.  0.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  4.  3.  0.  0.  0.  0.  1.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  3. -1.  1.  1.  0.  0.  0.  0.  0.  0. -4. -1.  1.  0.
  0.  1.  2.  0.  3.  1.]",0,0,1
"Players: ((5, 1) facing (-1, 0) holding onion@(5, 1), (3, 1) facing (0, -1) holding None), Objects: [], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 13",[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  4.  3.  0.  0.  0.  0.
  1.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  3. -1.  1.  1.  0.  0.
  0.  0.  0.  0. -4. -1.  1.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0. -1.  0.  0.  6.  3.  0.  0.  0.  0.  3.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.  0.  0.  0.  0.  5. -1.  1.  0.
  1.  0. -2.  0.  5.  1.]",2,0,0
"Players: ((6, 1) facing (1, 0) holding onion@(6, 1), (3, 1) facing (0, -1) holding None), Objects: [], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 14",[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.],"[ 1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  6.  3.  0.  0.  0.  0.
  3.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  5. -1.  1.  0.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  3.  3.  0.  0.  0.  0.  0.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  2. -1.  1.  1.  0.  0.  0.  0.  0.  0. -5. -1.  1.  0.
  0.  0.  3.  0.  3.  1.]",5,0,1
"Players: ((6, 1) facing (1, 0) holding onion@(6, 1), (3, 1) facing (0, -1) holding onion@(3, 1)), Objects: [], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 15",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.],"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  3.  3.  0.  0.  0.  0.
  0.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  2. -1.  1.  1.  0.  0.
  0.  0.  0.  0. -5. -1.  1.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  6.  3.  0.  0.  0.  0.  3.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.  0.  0.  0.  0.  5. -1.  1.  0.
  1.  0. -3.  0.  6.  1.]",2,0,0
"Players: ((7, 1) facing (1, 0) holding onion@(7, 1), (3, 1) facing (0, -1) holding onion@(3, 1)), Objects: [], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 16",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.],"[ 1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  6.  3.  0.  0.  0.  0.
  3.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  5. -1.  1.  0.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  2.  3.  0.  0.  0.  0. -1.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  1. -1.  1.  1.  0.  0.  0.  0.  0.  0. -6. -1.  1.  0.
  0.  0.  4.  0.  3.  1.]",2,0,1
"Players: ((7, 1) facing (1, 0) holding onion@(7, 1), (3, 1) facing (1, 0) holding onion@(3, 1)), Objects: [], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 17",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.],"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  2.  3.  0.  0.  0.  0.
 -1.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1. -1.  1.  1.  0.  0.
  0.  0.  0.  0. -6. -1.  1.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  6.  3.  0.  0.  0.  0.  3.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.  0.  0.  0.  0.  5. -1.  1.  0.
  1.  0. -4.  0.  7.  1.]",2,0,0
"Players: ((8, 1) facing (1, 0) holding onion@(8, 1), (3, 1) facing (1, 0) holding onion@(3, 1)), Objects: [], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 18",[1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.],"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  6.  3.  0.  0.  0.  0.
  3.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  5. -1.  1.  0.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  3.  0.  0.  0.  0. -2.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0. -7. -1.  1.  0.
  1.  0.  5.  0.  3.  1.]",5,0,1
"Players: ((8, 1) facing (1, 0) holding onion@(8, 1), (3, 1) facing (1, 0) holding None), Objects: [onion@(4, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 19",[1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.],"[ 0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  3.  0.  0.  0.  0.
 -2.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0. -7. -1.  1.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0. -1.  0.  0.  6.  3.  0.  0.  0.  0.  3.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.  0.  0.  0.  0.  5. -1.  1.  0.
  1.  0. -5.  0.  8.  1.]",0,0,0
"Players: ((8, 1) facing (0, -1) holding onion@(8, 1), (3, 1) facing (1, 0) holding None), Objects: [onion@(4, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 20",[0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0.],"[ 0.  0.  1.  0.  0.  0.  0.  0.  0. -1.  0.  0.  6.  3.  0.  0.  0.  0.
  3.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.
  0.  0.  0.  0.  5. -1.  1.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  3.  0.  0.  0.  0. -2.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0. -7. -1.  1.  0.
  1.  0.  5.  0.  3.  1.]",0,0,1
"Players: ((8, 1) facing (0, -1) holding onion@(8, 1), (3, 1) facing (0, -1) holding None), Objects: [onion@(4, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 21",[1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.],"[ 1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  3.  0.  0.  0.  0.
 -2.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0. -7. -1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0. -1.  0.  0.  6.  3.  0.  0.  0.  0.  3.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0. -2. -1.  1.  1.  0.  0.  0.  0.  0.  0.  5. -1.  1.  0.
  1.  0. -5.  0.  8.  1.]",5,0,0
"Players: ((8, 1) facing (0, -1) holding None, (3, 1) facing (0, -1) holding None), Objects: [onion@(4, 1), soup@(8, 0)
Ingredients:	[onion@(8, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 22",[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  6.  3.  0.  0.  0.  0.
  3.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -2. -1.  1.  0.  0.  0.
  0.  1.  0.  0.  5. -1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.
 -5.  5.  0.  0.  1.  3.  0.  0.  0.  0. -2.  5.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  0. -1.  1.  1.  0.  0.  0.  0.  0.  0. -7. -1.  1.  0.
  1.  0.  5.  0.  3.  1.]",5,0,1
"Players: ((8, 1) facing (0, -1) holding None, (3, 1) facing (0, -1) holding onion@(3, 1)), Objects: [onion@(4, 1), soup@(8, 0)
Ingredients:	[onion@(8, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 23",[0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1.],"[ 1.  0.  0.  0.  0.  0.  0.  0. -5.  5.  0.  0.  1.  3.  0.  0.  0.  0.
 -2.  5.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0. -1.  1.  1.  0.  0.
  0.  0.  0.  0. -7. -1.  1.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  6.  3.  0.  0.  0.  0.  3.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0. -2. -1.  1.  0.  0.  0.  0.  1.  0.  0.  5. -1.  1.  0.
  1.  0. -5.  0.  8.  1.]",3,0,0
"Players: ((7, 1) facing (-1, 0) holding None, (3, 1) facing (0, -1) holding onion@(3, 1)), Objects: [onion@(4, 1), soup@(8, 0)
Ingredients:	[onion@(8, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 24",[1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  6.  3.  0.  0.  0.  0.
  3.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -2. -1.  1.  0.  0.  0.
  0.  1.  0.  0.  5. -1.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.
 -4.  5.  0.  0.  2.  3.  0.  0.  0.  0. -1.  5.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  1. -1.  1.  1.  0.  0.  0.  0.  0.  0. -6. -1.  1.  0.
  0.  0.  4.  0.  3.  1.]",3,0,1
"Players: ((7, 1) facing (-1, 0) holding None, (2, 1) facing (-1, 0) holding onion@(2, 1)), Objects: [onion@(4, 1), soup@(8, 0)
Ingredients:	[onion@(8, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 25",[0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0. -4.  5.  0.  0.  2.  3.  0.  0.  0.  0.
 -1.  5.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  1. -1.  1.  1.  0.  0.
  0.  0.  0.  0. -6. -1.  1.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  7.  3.  0.  0.  0.  0.  4.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0. -1. -1.  1.  0.  0.  0.  0.  1.  0.  0.  6. -1.  1.  0.
  0.  0. -5.  0.  7.  1.]",3,0,0
"Players: ((6, 1) facing (-1, 0) holding None, (2, 1) facing (-1, 0) holding onion@(2, 1)), Objects: [onion@(4, 1), soup@(8, 0)
Ingredients:	[onion@(8, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 26",[1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  7.  3.  0.  0.  0.  0.
  4.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0. -1. -1.  1.  0.  0.  0.
  0.  1.  0.  0.  6. -1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
 -3.  5.  0.  0.  3.  3.  0.  0.  0.  0.  0.  5.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  2. -1.  1.  1.  0.  0.  0.  0.  0.  0. -5. -1.  1.  0.
  0.  0.  4.  0.  2.  1.]",3,0,1
"Players: ((6, 1) facing (-1, 0) holding None, (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [onion@(4, 1), soup@(8, 0)
Ingredients:	[onion@(8, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 27",[0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0. -3.  5.  0.  0.  3.  3.  0.  0.  0.  0.
  0.  5.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  2. -1.  1.  1.  0.  0.
  0.  0.  0.  0. -5. -1.  1.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  8.  3.  0.  0.  0.  0.  5.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  1.  0.  0.  7. -1.  1.  0.
  0.  1. -5.  0.  6.  1.]",3,0,0
"Players: ((5, 1) facing (-1, 0) holding None, (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [onion@(4, 1), soup@(8, 0)
Ingredients:	[onion@(8, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 28",[1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  8.  3.  0.  0.  0.  0.
  5.  5.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.
  0.  1.  0.  0.  7. -1.  1.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
 -2.  5.  0.  0.  4.  3.  0.  0.  0.  0.  1.  5.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  3. -1.  1.  1.  0.  0.  0.  0.  0.  0. -4. -1.  1.  0.
  0.  1.  4.  0.  1.  1.]",0,0,1
"Players: ((5, 1) facing (-1, 0) holding None, (1, 1) facing (0, -1) holding onion@(1, 1)), Objects: [onion@(4, 1), soup@(8, 0)
Ingredients:	[onion@(8, 0)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion')] Timestep: 29",[0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1.],"[ 0.  0.  0.  1.  0.  0.  0.  0. -2.  5.  0.  0.  4.  3.  0.  0.  0.  0.
  1.  5.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  3. -1.  1.  1.  0.  0.
  0.  0.  0.  0. -4. -1.  1.  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  8.  3.  0.  0.  0.  0.  5.  5.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  1.  0.  0.  7. -1.  1.  0.
  0.  1. -4.  0.  5.  1.]",5,0,0
